width,date,angle,flux,error
4.419296883445219,2010_05_28,5.342546249895878,188.8128671158489,0.33328693337113263
2.5119380850511472,2010_05_28,348.38994619743073,144.4627439443148,0.5360557690773278
1.5337471638489313,2010_05_28,358.47010375026775,207.55844374353856,0.15583561604623725
2.1072689896050156,2010_05_28,161.99245581714968,212.7942679721654,0.6886173807252887
2.321894225315595,2010_05_28,340.4060136045358,207.21929341082893,0.21095806354913677
2.5144548168058574,2010_05_28,348.7877941506518,147.8498333212072,0.34562348976771806
2.4358687792523304,2010_05_28,358.89692564370984,209.00057107319316,0.16622688581065773
4.162552852898474,2010_05_28,356.9741214474238,185.24492381977294,0.2552194791516588
2.7389810893567144,2010_05_28,174.58664020638682,168.05404896240228,0.588250949019708
1.2746520661596148,2010_05_28,339.7188924293237,201.35143785671275,0.33291204786678513
1.4722182628061562,2010_05_28,193.26901211307242,183.1439674017365,0.22831266831168148
1.1643237656767644,2010_05_28,201.62974714365086,194.12273220710637,0.2322864580536974
1.83291653092987,2010_05_28,159.43979386687897,215.08015515463882,0.2600637765741417
1.2192248325170705,2010_05_28,330.043256374872,176.53574167587368,0.27739455482441067
1.2048787996039139,2010_05_28,182.09871986142744,209.878155333725,0.2622347346011218
0.9863157935516663,2010_05_28,189.7195668364971,160.1535761428865,0.12760671415120026
1.8060072319973501,2010_05_28,180.426776311904,180.86573905471985,0.33896929159193423
1.158547876194102,2010_05_28,4.807953963030461,192.43143113290668,inf
1.9283210958395507,2010_05_31,191.4912476267192,167.5473687627604,0.6956420796589373
1.781223638667831,2010_05_31,184.70159492404753,164.53043091755652,0.18817697882237988
0.40011471195783976,2010_05_31,179.21761092429733,202.91763304385458,inf
0.6964257662948387,2010_05_31,179.6797163699091,204.49566446095787,inf
5.063669012458397,2010_05_31,159.76459792061067,250.44076493081903,0.3317689589856459
1.9134616090289331,2010_05_31,178.6834964292586,199.36249933974767,0.7130934799913381
3.325648745521064,2010_05_31,4.562563190961906,149.01239718396553,0.7590180049079065
1.977830895395463,2010_05_31,354.68957484637417,145.33530957289543,0.3992132583221825
1.1905100280792735,2010_05_31,15.720420031321883,183.70313557607932,0.009896636750107698
1.2399969211309145,2010_05_31,195.99423723212647,149.03867468231672,0.07417587208107913
2.063781798754765,2010_05_31,193.94132584773274,153.5619331075002,0.2649523623062698
1.0616203490631517,2010_05_31,185.48755706009126,175.46201172162174,0.16534879084815365
2.309723047500474,2010_05_31,13.034640847842642,157.08184217029384,0.22620684524178328
0.45503050822928875,2010_05_31,16.498039716675617,171.19375173822667,inf
0.4000294538110003,2010_05_31,348.0966756491029,143.5378456847732,inf
0.9242714777913388,2010_05_31,191.85386340681166,161.29843161789225,0.10244585500542353
1.1796193222249116,2010_06_03,173.36501882239747,191.6064952926004,inf
1.009560012376922,2010_06_03,359.21615142514133,161.94032963801507,0.09593230846565905
1.3176503807265005,2010_06_03,355.5439360633281,195.7068179625282,0.38718897847788564
0.4323372637789428,2010_06_03,200.58520549455534,137.20808822080593,572.8096007730077
1.2618375890293827,2010_06_03,181.74432924991214,167.32294777667795,0.3383141473849388
2.78307734012805,2010_06_03,172.97208756777957,183.68500720833413,0.30521008035191405
0.4249084129651158,2010_06_03,17.736529164735654,169.58202666213822,inf
3.964489414162583,2010_06_03,185.45213898590305,118.00802742933082,0.4583515674646238
0.4062234929822626,2010_06_03,13.448615051686517,186.95770737831572,inf
1.949380153431849,2010_06_03,7.288541347814925,135.37490259463317,0.3562046590952428
0.42490841281328406,2010_06_03,12.973251721772955,193.18821956620977,inf
2.416098315763669,2010_06_03,166.96535915215736,153.83911299941337,0.5109384760840453
0.4385363972531458,2010_06_03,180.92519303579468,159.7162177849318,inf
1.1839281560572017,2010_06_03,358.7887025692833,149.76571186168513,0.20980813378384544
3.13030157023838,2010_06_12,182.6025622024998,192.1124898708539,0.8844753151492606
0.9968188065528162,2010_06_12,175.289640171949,170.0790477440533,inf
0.845287976251579,2010_06_12,351.9152784350535,214.8699371987098,0.07674459364621718
4.0359841335820255,2010_06_12,2.1039423672421598,192.49457784852504,0.7357371495896087
1.5930043740865683,2010_06_12,5.96607519510904,172.2838329979129,0.46930915997355654
1.8146224091725534,2010_06_12,201.41101813882364,136.32478579125933,0.23450565816447433
2.0282446572748687,2010_06_12,186.9658986477689,187.34148641822932,0.7758679417913358
2.5132074120553005,2010_06_12,174.860430453238,182.16007963322247,inf
2.052982045754522,2010_06_12,169.8289847065367,148.14420766960006,0.5849366605302804
0.6918286481780134,2010_06_12,11.63877263386056,157.88672632823554,0.04147527431715803
1.0041401687670044,2010_06_12,160.52834062445544,127.71017953754895,inf
1.0968113252614566,2010_06_12,193.93249386739996,141.79886124609067,0.6454563884446558
0.40003903661818674,2010_06_12,18.773305792187262,210.45162686491662,inf
1.302305268002354,2010_06_12,184.81392448467912,202.36518117781202,0.09168927080968871
0.9566471345310031,2010_06_12,166.51673738443935,143.08984054781322,0.8835854627544341
1.9056192030317645,2010_06_12,17.61149855196461,203.76798074957887,0.14493561324138488
2.6113009466109607,2010_06_12,181.8533548948543,187.36494172517772,0.47219019585851546
0.4000542758105304,2010_06_12,331.1704642826604,215.712030534085,37391.02808023297
1.923560930553717,2010_06_12,178.5750257274846,136.92663306266948,0.41717641281351847
1.9789761359508673,2010_06_12,354.6796748837582,173.7549237125201,0.7341685735014226
0.4385363973607859,2010_06_12,190.0306908223644,140.47254504882912,inf
1.204954046058389,2010_06_12,200.94799043923612,143.34844079522722,0.264890701022339
2.94035170356365,2010_06_12,25.975215631122566,245.42967224104694,0.4530400377208633
2.6365593530286016,2010_06_12,10.00178141920237,151.83068303671888,0.5821255755559973
2.1998549453141583,2010_06_12,184.06530813057705,195.45938602231635,0.5091317236599263
0.9401438086095527,2010_06_12,1.3189603951661122,190.2705660781426,0.826229416761831
0.4550305082963463,2010_06_12,2.6025622024998043,190.10287220405118,inf
0.42490841289870507,2010_06_12,26.89992389327342,232.6533245930506,inf
2.5002682889568106,2010_06_15,341.04644946865955,292.9716544679751,0.19004146916699116
1.993380009670395,2010_06_15,341.5312217500823,308.1045502068024,0.22993394419864874
2.0902045600586185,2010_06_15,166.65538769594522,203.68486366243468,0.5673572533839311
0.772522052939724,2010_06_15,186.60781674056338,144.3617000421417,0.05800425243018321
1.1384719818083624,2010_06_15,179.64368755661545,141.66085762108972,0.5685702379542468
0.8624533712954334,2010_06_15,181.63963059082312,155.16969024641378,0.08180489146905806
3.5871487065955905,2010_06_15,179.14437057491517,142.18664968345973,0.6197422177656676
1.3175240679427858,2010_06_15,19.269842007444428,199.90305415944985,inf
1.3561864051505865,2010_06_15,351.7690248988097,233.9196314810461,inf
1.9545257697372374,2010_06_15,190.1773101640712,132.03402484512657,0.4028602353819083
1.1239077377146767,2010_06_15,194.36458244969722,123.46478623791354,inf
0.9549877208668599,2010_06_15,12.072338939923888,231.4065196580139,inf
2.1463301015901983,2010_06_15,192.9385256546552,122.38386024500588,0.6741198155802961
2.2401583589815672,2010_06_15,193.86327560239351,123.82076059139531,0.47145061306755676
0.40002606861974715,2010_06_15,340.47093519934526,256.7022335194286,5883.068891469876
2.037894816271837,2010_06_15,167.75339714084024,206.5096016270631,0.24784471081264386
3.2862198671557152,2010_06_15,9.679350637905667,207.06416249835806,0.34376748742243934
1.3274598040542986,2010_06_15,162.1738382015974,155.2758912418649,inf
0.42707952094745233,2010_06_15,8.195675451124885,199.5008221855962,240.28355069739402
1.2059752147370988,2010_06_15,19.687424394049163,188.48131592953632,0.26576556520068234
0.713050626964914,2010_06_15,11.449780327895159,235.67670994213663,inf
1.1162729559949909,2010_06_18,209.48398543929827,240.61402582348404,0.19849817212282134
1.3340513398211435,2010_06_18,194.92682451416496,202.95409713363495,1.32234110884132
1.188628949361594,2010_06_18,184.60377169308816,171.93518629146018,0.25129178603208535
1.3936389374619658,2010_06_18,180.49914164328433,160.12875642178255,0.6158572300308233
2.4062970439522897,2010_06_18,175.10902798402955,141.4356855623205,0.8146916955882576
0.4249084129162626,2010_06_18,194.4168257779125,217.04203830588582,inf
0.4140727058003577,2010_06_18,359.5362211294659,155.3290061840913,inf
2.1157434167847757,2010_06_18,179.7860777351237,158.22159190788796,0.36231119461875355
1.3235067007819068,2010_06_18,163.8096890330626,138.6126271632627,0.11784257676758063
1.603368785230364,2010_06_18,167.2431236673765,156.6520158970007,0.18253305306468054
1.1649755006084186,2010_06_18,1.7486737922032602,152.3734092746777,inf
1.2809999976803903,2010_06_18,173.81736534220082,157.6368336134726,inf
1.6173920417179382,2010_06_18,355.78469745022903,226.01831785588686,0.07078792514838088
0.41407270581614697,2010_06_18,171.27009570234677,170.82155971847445,inf
0.9218150866880082,2010_06_18,183.71205338763576,162.39438031609106,0.10154697317663926
3.774873724963667,2010_06_18,10.588960719983016,182.5948667280697,0.31168576520251084
0.9897957607934249,2010_06_18,191.34490730761596,129.00219334713842,0.49471568145104683
2.1718520162285477,2010_06_18,167.676150671072,154.6590782137634,0.39271230594183976
3.1687185428387044,2010_06_18,184.13895533047548,175.69868823038863,1.0296867503955012
1.2799923996722002,2010_06_18,340.3245883842284,212.95313996105213,0.3389999102193365
1.261852845114896,2010_06_18,193.89788990764615,210.7102176474717,0.31892812167306234
1.381637102754152,2010_06_18,8.34200899093998,211.81642069296893,0.10022007864355463
2.0400629614620596,2010_06_18,158.38397024883284,185.35050594728372,0.1399069122030854
0.42490841291026193,2010_06_18,189.0226762979458,136.34152602959327,inf
0.8833653675309041,2010_06_18,350.9012694649893,167.01567076418704,inf
1.698791275414342,2010_06_18,177.1108884369051,142.41703074150254,0.2251736390524978
1.0308965834075496,2010_06_18,6.3992879700679195,184.63779406862122,1.858204315141442
1.190925955451024,2010_06_18,353.9984597769753,221.28407668322535,inf
1.8918479318196215,2010_06_18,353.3880796716089,208.53985595777291,0.6684767932106161
2.902912941952874,2010_06_21,167.6413236776256,148.64205294939853,0.7030519211778604
4.236799553781595,2010_06_21,345.7906057158469,200.99311028878842,0.41627010736431674
1.7497956121776905,2010_06_21,191.70863919073452,184.7535701108187,0.26778664903999816
1.1198830027985376,2010_06_21,163.775449163572,181.1553066824922,0.4915797769504003
1.4678829645264424,2010_06_21,182.1409013663231,121.30563554872975,0.0773059746317742
6.254683794721028,2010_06_21,328.5772015365769,223.5808306372102,1.4528865465953373
1.3480558128259679,2010_06_21,164.43196371173457,175.3726175904714,0.02099754122703919
3.288801534963951,2010_06_21,175.28671128699116,140.13346407846552,0.41871035372005916
2.9825363044268687,2010_06_21,354.1367037085599,121.85079325812349,0.355070570269711
1.2330711004086514,2010_06_21,5.430186097248592,150.38928833275543,0.29013961493106527
4.139447530904169,2010_06_21,344.12814818778975,188.37280610807613,1.0618159116201416
0.4290636140154373,2010_06_21,181.60500351063965,121.30918825806982,244.2600305806679
3.657684554775247,2010_06_21,186.1787956107895,174.89322061634684,0.5750353669199466
3.9400214721271087,2010_06_21,340.3461759419467,169.52847016666624,0.49456946991740686
1.1535789910003902,2010_06_21,189.16348213258317,181.22740392552873,0.2243161871664072
2.088896298416961,2010_06_21,163.393019421383,174.29597334734635,0.5110360931392142
0.42490841292160747,2010_06_21,0.35697843073227936,172.58573799324026,inf
0.8425195611927636,2010_06_21,359.5362211294659,177.21632239769633,0.45127355842030437
0.4249084129661256,2010_06_21,187.90814411436813,185.90627173870672,inf
0.9595585358737037,2010_06_21,10.694173499896465,185.29559443731858,0.11615487624940381
4.104451354408723,2010_06_24,208.6218386002306,274.94460762177,1.2124415376527822
0.4140727058100201,2010_06_24,209.48398543929827,252.12593104209446,inf
0.41407270582745137,2010_06_24,175.03798086688258,176.75755721401447,inf
1.1378293749157316,2010_06_24,148.77328037471372,327.52898282535796,0.21307655447101115
2.4389444823001947,2010_06_24,345.7647836147724,197.2777043531335,0.48079588130311307
1.3965627155296745,2010_06_24,335.0952311919048,170.96830773538554,inf
2.87192874114393,2010_06_24,179.53650971604443,156.43738349939096,0.4123014099544963
1.0963240406337569,2010_06_24,177.0752819439735,174.2355271151859,1.054857454615378
2.9778088693471685,2010_06_24,329.3788882140356,160.71923241609613,0.3650469124864606
1.3309619433682793,2010_06_24,172.4194926842933,163.80933325699195,0.4069900776989135
3.551781815192382,2010_06_24,353.9554901721965,165.16120571206827,1.0483814612027063
1.2376225253625885,2010_06_24,350.4965971417783,178.9207999382878,0.018460974383311284
2.2242654952965384,2010_06_24,175.8228930310978,184.46638684140976,0.6212606854471524
0.400000770101718,2010_06_24,346.60419627547685,194.38701235132606,inf
3.936182893616639,2010_06_24,330.13124569504424,170.4509828997267,0.6406222624442127
0.9768523223656075,2010_06_24,179.14437057491517,164.19467099152718,1.4806643060097153
2.51840794834509,2010_06_24,350.9364954890817,179.24735663735052,0.47999172018585035
2.68512753318014,2010_06_24,332.7331425261087,157.1428782661829,0.5348446380908454
1.4526665716913933,2010_06_24,347.2621692961259,181.16969439359102,0.15291987488848122
2.8289959545829464,2010_06_24,170.94211187138234,156.25552200825317,0.7295309470975422
1.107115077135215,2010_06_24,187.7619539214693,162.45395496498514,0.19257270524812709
3.325290234753141,2010_06_27,354.81526963861165,194.55292189912748,0.6556369970938941
0.40000576115923686,2010_06_27,359.2503783701094,179.25674462555813,inf
0.9252332173380493,2010_06_27,10.189923062463311,235.8231214661351,0.7149146000299754
1.6802738851764247,2010_06_27,170.18002356001648,174.063202499555,0.12452205417108696
0.4000220352239773,2010_06_27,354.026502545062,187.68193627598336,inf
0.7166936261009842,2010_06_27,175.10598596880385,174.95567150971183,inf
1.7690417636588343,2010_06_27,348.78810469664177,145.76167724946703,0.25589587468834957
2.3838825355746858,2010_06_27,343.75550176261424,131.9577678311055,0.27380409943302286
0.9999589225419117,2010_06_27,188.5536860362625,115.73660139364543,inf
2.0543412071147373,2010_06_27,167.11505798705934,174.46983033281705,0.5409236377286183
8.40377919562483,2010_06_27,181.42674810270725,192.5624687489497,0.40796827200788116
1.0853049049203445,2010_06_27,353.34852828379394,183.41220328116844,0.1858853306224346
1.2183747557830564,2010_06_27,9.790896553083595,236.06416828205425,0.23032953251946794
1.3155140645953034,2010_06_27,184.9295613661741,171.6431968320371,0.38416577680316544
0.4385363973110475,2010_06_27,184.03227113501367,169.0914671624825,inf
2.6450668740099506,2010_06_30,197.49871601385993,265.3447514786535,0.15370686798557304
3.7844362745305347,2010_06_30,358.0004607430513,194.59668889247715,0.3563084100095524
1.030469361263747,2010_06_30,352.228401854576,164.14757799535155,0.302040145939267
2.0899851796638127,2010_06_30,186.21809327363178,164.81288397454225,0.28909642594543467
3.4871693466542713,2010_06_30,169.59944797517895,172.44106970788374,0.7226552124925311
2.0443645595917217,2010_06_30,149.71531807875851,198.41082994827397,0.38834400526147483
2.168145045307622,2010_06_30,1.284923526655732,202.6786150452607,0.2931418805232969
2.038866752606729,2010_06_30,168.3262896871152,173.46166606154623,0.5454089768667321
2.1437528459686135,2010_06_30,204.49117980950228,183.48619474568446,0.3072378921118243
0.42490841289039216,2010_06_30,185.64317802055774,160.8429069109683,inf
1.6126724935792505,2010_06_30,167.95509784145904,165.98229333721073,0.23660199498178186
3.7170148029979293,2010_06_30,191.01618227198313,146.76911513884835,0.34394478912124854
1.1874033489261713,2010_06_30,1.820001170667081,196.90790674570485,0.2502991040782818
1.2027622909534659,2010_06_30,344.0840343402247,181.8692044376318,0.2630229051245039
3.26157332298309,2010_07_03,203.45161242902077,182.21181208724028,1.0562981219767607
4.5438025935012325,2010_07_03,2.320566752712877,187.35136212895614,0.15706957354536982
1.810214936440259,2010_07_03,183.2134822805787,170.65064834228187,0.38073531866612126
4.271292655940811,2010_07_03,173.60071202993208,154.1667795734308,0.36378157844150955
1.2608572643186815,2010_07_03,355.06737093669443,177.25027710509582,0.9176462743916939
2.3158238808404747,2010_07_03,196.08752011595587,142.9958168758656,0.4500062356362987
1.8769877693229018,2010_07_03,188.27139868797445,113.68555565276928,0.2998477074427261
1.4123147834603413,2010_07_03,163.94676718737313,182.86371587466348,0.17791638563854695
0.42490841290837084,2010_07_03,194.5728347779524,153.02209687897624,inf
1.7040349744221608,2010_07_03,169.16565633530644,173.6352183222992,0.21878383747938962
2.542962917263832,2010_07_03,195.67109145200945,142.34930782563848,0.7069434790117324
1.1109131501615028,2010_07_03,29.200235759529413,205.68623826549734,0.19501130626527335
5.359021255907292,2010_07_03,332.9081426254574,198.0928772746219,2.399962990351686
0.42490841300714755,2010_07_06,18.649538754051402,236.07040730466525,inf
2.9937907979446554,2010_07_06,182.96216458968,146.7846236670665,0.2904046408428861
1.325609605165664,2010_07_06,11.029828230265819,119.45942837517156,0.39882019942661223
1.7328204483143834,2010_07_06,192.07980254989917,121.75083299366361,0.1680700490103002
0.42490841292414877,2010_07_06,193.28341973138603,123.38628353806035,inf
2.9103781354114684,2010_07_06,176.60839674496543,177.00842326459522,0.2886646817604339
3.0147602025647076,2010_07_06,179.2508450800525,144.2099630943336,0.2286121274559292
0.42490841291216364,2010_07_06,6.513719181930756,199.8862391294338,inf
3.06240300405118,2010_07_06,172.59627114721198,167.58099867111372,0.5705932915146141
1.5177375645947673,2010_07_06,175.0704386338259,156.71871726152693,0.018794246612217933
2.6981736773304448,2010_07_06,182.53450536809262,145.67395738730795,0.3010624235968665
0.9199218701930495,2010_07_06,188.37730458852823,117.74602901508331,0.10085890365387082
0.9184507288051095,2010_07_06,6.009005957494516,195.12560141678898,0.10032705697570977
1.7244636596682323,2010_07_06,172.01625314588898,164.96660558746163,0.3601188726237437
2.5787182463799088,2010_07_06,180.39243070934086,150.70057768806615,0.4696016354106935
1.8643614790614302,2010_07_09,181.57033210647276,198.0880949591597,0.5203527408744871
2.9749771562117915,2010_07_09,171.5115828997346,181.17441937991512,0.7147387482864537
2.6591619048644537,2010_07_09,12.191982559161467,139.68334534447658,0.33472329250197985
0.42490841283101943,2010_07_09,194.6418845412334,197.6961447810367,inf
0.400006368240565,2010_07_09,175.8228930310978,139.9156484008852,inf
0.8453830409658766,2010_07_09,155.09523119190482,252.15829882586456,0.46047832726034416
1.405998543126784,2010_07_09,205.48021480374612,204.91721199355032,0.06917669279949656
1.5229770240560652,2010_07_09,189.60304017195273,146.24187158842,0.19538113427400336
1.4051287875898972,2010_07_09,195.0486144941383,188.96962923262504,inf
3.2666770393105016,2010_07_09,172.41478648311949,164.00550065694372,0.915248487413373
3.0194934052600044,2010_07_09,182.21219498538855,195.4481828865189,0.5834535700285188
1.899168330159586,2010_07_09,29.297440170220273,212.8487776816422,0.3006652071358707
2.39210807697792,2010_07_09,351.94558555361823,192.37419189380367,0.46141977414522484
1.3632079900071172,2010_07_09,191.23995720408107,146.70887215273083,0.024833553309195375
2.7847574110320443,2010_07_09,6.221958774002499,137.32174204443828,0.5076574458747425
3.9504861877275075,2010_07_09,179.89297189376623,168.62490305177352,0.4052479540610349
1.9849901573503999,2010_07_09,186.07623038522283,144.80642078075516,0.27300787836380325
2.4201386511789504,2010_07_09,194.2352163852276,199.07877585717335,0.2209809906850026
1.3357222232514705,2010_07_09,1.6070037131780874,128.49780838654058,0.0687907198010934
3.309848146346367,2010_07_09,181.10582105812784,192.35591545346352,0.45137366113280564
2.0603018030159657,2010_07_09,204.93713342420074,204.64321730377668,0.5636189840163638
0.42490841289452147,2010_07_09,25.46334506187161,196.87207715574266,inf
3.8556187214392446,2010_07_09,334.5366549381284,185.84786851777076,0.2951579789472939
3.2841002953901937,2010_07_09,357.8934366252475,174.1205921793442,0.48428412534259635
1.7923245062803312,2010_07_09,147.56712897771516,233.27951074413377,0.23645233276068664
0.9314741833503447,2010_07_09,170.64329201247133,171.16391100652513,1.0475971771492267
2.222156609241608,2010_07_09,358.57236332543977,177.83180520354483,0.460935635456402
0.9076103017957833,2010_07_09,205.91109100191332,203.8659518813043,0.002449655845172962
1.113203807287355,2010_07_12,177.35855146479338,145.39842544505134,0.1964949518224146
0.9347710542527781,2010_07_12,336.7732865601844,221.85924432604753,inf
2.041127872590724,2010_07_12,193.31813705146214,155.4576368466345,0.11876375514885824
2.1139539107308893,2010_07_12,195.48974384331524,162.46396261090595,0.48752584094256896
1.0838812718047233,2010_07_12,5.398028598414146,168.9271943996664,0.21464804170257767
2.1222170602627184,2010_07_12,11.541047309511697,173.19857367115807,0.3665889410009838
1.3315811666330042,2010_07_12,172.5609040032835,128.844935103466,0.4079544467519406
1.9540853591430734,2010_07_12,186.65147171620606,201.2928179154107,0.2999739636718278
3.4696332202170868,2010_07_12,157.37739178951253,207.3984278864781,0.9499597165739225
2.0731525647214313,2010_07_12,176.93097033779975,140.4663597346207,0.5888537197332865
2.220879803737483,2010_07_12,166.12817532417841,113.5672907704817,0.5398808810893216
4.194267046431872,2010_07_12,187.97879342901814,180.4854816825258,0.6367493123382423
2.204022765513022,2010_07_12,173.02544723534945,133.9729688949011,0.5451404598714547
1.266809461063256,2010_07_12,18.084831129835013,158.5580729989269,0.3242466898497321
2.7151139855639963,2010_07_12,3.286784230068214,158.92136791743783,0.35801766046039896
1.491119700974637,2010_07_12,346.11961590752566,188.811840242669,0.1034472138154222
5.239788844376742,2010_07_15,173.27765820255118,124.93473575292249,0.25405562894771494
2.5807545893860495,2010_07_15,193.87182467582159,222.6178874138264,0.6441505115260251
0.42490841292491816,2010_07_15,184.85846291903428,190.33693526796205,inf
0.40000207671102533,2010_07_15,193.4998952018185,227.92768891492207,5176.672549123212
0.773151817607547,2010_07_15,210.96987069057266,215.40563685723595,0.41085374789539914
5.290060110822146,2010_07_15,1.356282204646491,158.77309767061587,0.6271214218438059
0.7527348234339252,2010_07_15,203.1658099322971,226.979668813469,0.053576551947267424
