width,date,angle,flux,error
1.6841162961900729,2010_05_13,161.565051177078,225.1720920448155,0.28414135999511336
1.2747903088318548,2010_05_13,162.12565735221162,216.03075257170914,0.3587953153896117
2.1867158127930515,2010_05_13,160.85883882896115,226.2810439726765,0.3172299147308656
4.327790117326176,2010_05_13,167.31356489814473,112.73502699755319,0.6703047625230256
1.9716007096286643,2010_05_13,187.8593682741106,125.67797037635074,0.16691380903340478
2.2638551125514197,2010_05_13,334.4664788181063,384.6564157053728,0.14765211023593366
0.42490841286148184,2010_05_13,190.40628848650726,131.7729254644812,inf
1.5090769772833246,2010_05_13,332.40341882773777,336.0277730900652,0.16110829970342547
0.4249084128460842,2010_05_13,199.28670126154685,166.3104541528355,inf
2.38054615762091,2010_05_13,204.29725349429566,149.66119651954594,0.16030218042054195
0.9630761323659279,2010_05_13,210.45296073791107,257.20291472140553,3.975823564983124
1.266007091140895,2010_05_13,159.04140522471022,196.30053090408643,0.32337767987233934
1.4574021862242068,2010_05_16,30.793233882239626,347.8902919411391,0.11646262062017902
4.2357814492605,2010_05_16,209.37515104615733,350.13753569608036,0.5592950270198982
0.40000077710395593,2010_05_16,24.30872640875096,388.72124465762727,inf
1.1268304836444056,2010_05_16,201.27438487012836,243.55752953517683,0.20552528584712218
1.6540964601798076,2010_05_16,3.6936710082655733,137.66102303614187,0.23356101042031255
1.7990812992977148,2010_05_16,172.88818138877474,72.14363587797943,0.1967444646904799
1.2003021141240506,2010_05_16,196.36951244771646,134.31842996981138,0.26094229928710044
3.5527514321664513,2010_05_16,204.3264612928733,258.2307007690123,0.6115049041394693
2.0875111763295644,2010_05_16,342.1376530725635,364.6757266838877,0.24894908464059734
2.18710142758723,2010_05_16,163.3721375141827,87.98184815360602,0.5839100072619692
1.282946446365989,2010_05_19,30.062110916376234,306.7902259821135,0.3424366303605836
2.3652353136250426,2010_05_19,28.440325217444332,318.16813591553193,0.7674280824525772
0.4249084128659205,2010_05_19,22.494150584665665,457.3480335675016,inf
2.5592475356780064,2010_05_19,181.1365309757123,64.08872133308591,0.2966204877177985
1.0179855473303006,2010_05_19,200.9839897843824,293.8692117247116,0.19615725887303578
1.8372779284788223,2010_05_19,209.29589160096083,314.3964487018157,0.2479299522672938
2.922481699923659,2010_05_19,23.11460653216492,444.6999724347401,0.648253497502856
1.3810805854188837,2010_05_19,12.243641400667308,325.25686508093827,0.014221998563483912
1.1732267225568689,2010_05_19,180.6744544783146,66.2013157100447,inf
1.2657551507354672,2010_05_19,208.00984351952982,340.6568038885114,inf
1.0829340592776253,2010_05_19,175.2363583092738,49.714778614215106,0.6025357473788918
2.172799549880364,2010_05_19,357.121630500266,100.47834977430908,0.103178959962417
1.9866593236083459,2010_05_22,202.19072181700108,342.74791763352175,0.3624225575027925
2.3110263986709003,2010_05_22,20.06510509026033,499.1832839644087,0.4499325713262253
2.0253098019845512,2010_05_22,209.47185759066383,356.2514121479906,0.4922384195941802
1.4836533845483613,2010_05_22,205.16709553705553,402.9648242881588,0.5109214261935722
1.2270063307369974,2010_05_22,211.0490361749438,320.21509867204713,0.006922858521118398
1.9404793008659211,2010_05_22,212.70536250291386,314.15184328731124,0.42232673706897583
3.119448321287675,2010_05_22,149.09110694893664,282.74211599031986,0.37098771176667505
0.9033476933269454,2010_05_22,207.23235953291308,389.51924480952783,0.8878584295179405
1.5586157865259653,2010_05_22,16.39957216141994,369.6744719487548,0.31361078356863664
0.4249084128823493,2010_05_22,25.43582474294102,440.46541237252785,inf
2.5136941067570158,2010_05_22,172.94987429364932,39.15914349559351,0.5335787066009916
1.2927865545553312,2010_05_22,207.50215945405728,363.34120871253907,0.3542653375018788
3.0584463071904993,2010_05_22,6.5208110665671795,135.3329402276164,0.27326785083119737
0.9801935144203348,2010_05_25,210.18994800492,310.24554976692525,0.12490186210709794
0.4284057379173267,2010_05_25,203.814550077946,377.14531112648103,253.1713142836
1.7675043659589715,2010_05_25,205.07057939949095,363.229850756787,0.5937079843572015
0.9636556397419322,2010_05_25,15.407973635032088,330.5111801233279,0.11784711972661809
0.7270665846421411,2010_05_25,27.91761688587718,412.3305344128575,0.04820736614677436
1.1105611660578079,2010_05_25,199.97400231972347,220.62842683460303,0.5335405079814881
3.1380127609708017,2010_05_25,9.035491456826357,160.75034079410534,0.3452311257212242
5.207790550567797,2010_05_25,344.47969717043384,88.63951551519136,0.8074174766203842
1.184879716980218,2010_05_25,211.5609468168968,289.79809727129657,0.2482670020684191
3.4201568412689927,2010_05_25,348.39710407724857,74.40384786729282,0.44152858300079106
1.899938455369443,2010_05_25,179.82228413222418,77.98294786162,0.44044730223050677
3.615592347311129,2010_05_28,333.4826820355775,267.22464476012505,0.6676113264597686
1.105227752430712,2010_05_28,337.89467202440585,227.96668435561466,0.1913707762006726
3.0285675710176414,2010_05_28,337.12838331862406,216.6982275010574,0.4380393921824899
1.8148433261864332,2010_05_28,330.0610160964786,300.98317379552543,0.21731380163360858
2.9295487335420622,2010_05_28,17.38800159652038,364.33128660696246,0.5026329972511218
1.3429921274627041,2010_05_28,181.63556171706983,66.79116395399504,0.12217259525760639
2.023578249118404,2010_05_28,28.076672317306706,382.89835684646124,0.07813419405312881
1.1996452226184187,2010_05_28,192.5442336438971,120.63381509372249,0.37320156244446934
1.4026504801260262,2010_05_31,15.686140749421462,235.11098334571122,0.06452357209318485
1.128308518540694,2010_05_31,152.20998275585106,318.51074233672324,0.20652616829850434
1.9311157689740392,2010_05_31,333.78518262381675,400.2257899874089,0.626760110023729
1.840055513834512,2010_05_31,356.43699229079886,130.97911117320928,0.1172576299419745
2.7787845879980297,2010_05_31,148.92638803892618,246.46765797965764,0.7651947430173109
1.3957305048661135,2010_05_31,334.2947986892768,417.2200936000757,0.19631257418326042
2.1810343141044752,2010_05_31,349.0808731160239,120.3482493594194,0.565055200145285
2.5294162844764316,2010_05_31,21.96003161060799,261.1491664150656,0.26017653969907023
2.2755480453192463,2010_05_31,162.5886838471374,313.9884934606264,inf
0.42918915742995356,2010_05_31,155.95077596437042,344.4885248140567,205.1771220050912
6.957557924298771,2010_05_31,330.6655019727305,397.1659168802805,1.0660259166236024
1.967532853155995,2010_05_31,4.630670806293735,71.74395642002784,0.42539903730526923
2.248297783095026,2010_06_03,23.105015912028836,242.24962290187443,0.6789524806530889
5.562516307243554,2010_06_03,148.98738756033603,294.81855670212246,0.5609040391544574
1.5706028340817308,2010_06_03,172.86173709318538,84.8541856719307,0.14090173062064132
2.7122354376675215,2010_06_03,156.03028355406147,305.74509715454394,0.5867772642323779
2.165468500705234,2010_06_03,355.8280829927512,187.3662676621657,0.41970124832096894
0.9831187846378493,2010_06_03,7.3899660419196636,83.82510202930717,0.8649382110147341
2.3235636135897058,2010_06_03,359.39466003097857,124.33448162523663,1.1963260108570342
0.6983554220041432,2010_06_03,161.1821841354443,253.03909322239932,0.8198731934648587
1.0302961207429644,2010_06_03,156.65186129868277,307.5117068315811,1.4099075992375143
1.825111680471343,2010_06_03,181.74432924991214,44.329544957810604,0.23150613480967044
2.8095255779507236,2010_06_03,170.77757906159144,112.7060549836863,0.2065929909395183
2.2637999914410027,2010_06_03,17.7256837949275,147.04044192434023,0.8624837574606901
2.1175538307052717,2010_06_03,162.69056020558543,259.75810024826205,0.31265268234665927
3.2919163650569905,2010_06_03,335.34675457533456,397.79656335378957,0.3838784056558144
1.3163590583417917,2010_06_12,333.92941571306477,319.9751744392172,0.3853567668919458
1.0979843744594349,2010_06_12,339.4564720638279,365.6652583022887,0.13733167400799579
1.961576563022773,2010_06_12,348.62715892424694,269.7956114714946,0.7326453151535338
1.8721658572039275,2010_06_12,186.50158788103028,84.14475700281317,0.3108632408540932
1.7661190893806842,2010_06_12,338.23830110877736,350.3199058921685,0.34443466059164574
1.1479692246762525,2010_06_12,24.730298453058918,203.41716022699714,inf
