width,date,angle,flux,error
1.0141576353987236,2010_05_13,188.0398412673297,29.66556681207361,0.1405705314856373
1.316576708041225,2010_05_13,167.41734650464767,28.756263401012152,0.3757510857397763
1.2593346276034347,2010_05_16,210.07504924918257,63.58066319354737,0.3162704168001947
0.43853639732461636,2010_05_19,30.348482604558445,77.96236341364866,inf
0.45503050840456016,2010_05_19,201.24131907471028,67.60539778307013,inf
1.0907605875767823,2010_05_19,31.9564510735031,80.66692481352791,0.1823728686396522
1.14958723197932,2010_05_19,200.11963314081828,66.59841669858574,0.22141862527762335
0.40000290368211927,2010_05_19,28.55093307729135,82.27425503109419,inf
2.7642307486303324,2010_05_19,22.685451998869805,105.52092452102232,0.53037121244104
2.2756312258051556,2010_05_22,30.018367427609085,79.17297846812416,inf
3.6546698382761496,2010_05_28,30.94544922216942,94.5071927477326,0.6073359399619271
1.9255039355977608,2010_05_28,12.335828379904497,62.4629111165892,0.4777608521011875
0.4550305083609501,2010_05_28,17.162919087077054,87.29916441447763,inf
0.6570266594107891,2010_06_03,17.815254625400886,40.481171488702834,0.03549657045008055
2.606817260157561,2010_06_03,359.43026584391015,32.34481537472591,0.11882640335303765
1.870960055697422,2010_06_03,355.9346918694229,50.15146608654367,inf
1.524302346543233,2010_06_03,335.9507759643704,106.76711010920944,0.24145431548661175
0.8838750031877873,2010_06_03,18.71663671812347,40.35852329325766,0.08850992391618402
3.7014582984138493,2010_06_12,329.8128597945672,72.51286125828864,0.30961461271894986
1.8820899338892816,2010_06_12,343.0754517886065,77.65479966150146,0.37852264411979736
0.4000082599342783,2010_06_12,348.62012642361896,70.98472314104274,inf
1.9398457565210736,2010_06_12,339.489861506309,81.73188898352102,0.31622094755060226
1.2292953862465514,2010_06_15,341.67783799894033,111.11182614084453,0.28660035722175614
1.08574030295798,2010_06_15,22.397597952824842,92.66080343434932,0.1793362507067635
1.6311151192565019,2010_06_15,340.4037331076474,102.19757672529298,0.18103678719784624
1.0528344614974792,2010_06_15,23.43741910631732,95.03354550324397,0.16049422927151183
1.251701771566348,2010_06_15,351.47629182421133,50.36169102398736,inf
0.40002436333232044,2010_06_15,342.87366769930264,96.44741696486528,inf
2.1666824418246327,2010_06_18,340.96741957206837,50.53518724675491,0.46988627860407084
2.10455717550202,2010_06_24,338.52973801996757,41.05657795158298,0.9469222579053541
1.1539595571360213,2010_06_24,347.08027261676466,39.47033731162357,inf
1.185783120451698,2010_06_24,346.5611972910711,42.344767279664424,0.24899261654906577
1.3953272738449831,2010_06_24,340.27898936471905,42.72130120901215,0.021782049101141458
0.9940940722895859,2010_06_27,32.194614898375946,71.08313734684972,0.13111780133580334
0.47472734768553704,2010_06_27,210.36427100016033,52.25005224432512,inf
1.1557822811119367,2010_06_27,4.502749951588175,31.223304230575884,0.22593007245661242
1.9275984311188628,2010_06_27,339.65702691726807,63.401837620525434,0.7501828495742031
1.6638562024371748,2010_06_30,10.88283021158746,74.4539669854183,0.058407227341823666
2.4819694727315857,2010_06_30,12.745704101094521,78.72844752864857,0.4026292439583278
1.036559811185492,2010_07_03,4.182309836534151,38.673997800876414,inf
1.8357407686904248,2010_07_03,9.503402858221701,63.28063739280237,0.4055097807618321
2.01920960121477,2010_07_03,10.189923062463311,65.237386375344,0.5023571292397755
2.0940508990212208,2010_07_03,151.82253355702468,87.17481479479798,0.2835445525552758
0.4462158801570632,2010_07_03,11.87026453158791,62.664179350644424,31.322472828223752
2.703813912605556,2010_07_03,16.661617160319626,53.81793767832032,0.266975552812113
3.043557751025977,2010_07_06,154.5842223927838,58.51167664205165,0.6410958883850525
2.3958582960120705,2010_07_06,336.82015197162144,129.24471021935082,0.3288123304616838
1.0884131817639084,2010_07_06,358.85709366693334,41.90582992948084,0.18094750532157236
1.2849201957917364,2010_07_09,330.5295132011049,96.28576748642331,inf
0.9518147001877265,2010_07_09,332.39767339462,99.99899106102096,inf
2.0966008719156357,2010_07_12,337.23734212762344,98.0857812637875,0.4040685370497528
2.6962529058376825,2010_07_15,193.79401603798655,17.323719508566814,0.38274764545808165
1.957751365425489,2010_07_27,21.96696548512413,93.44111948188723,0.3136344235913449
0.43853639720456383,2010_07_27,173.4316647933815,32.77354422776891,inf
2.4001617262133865,2010_07_30,170.76615668324254,42.39630262529609,0.40771394164298586
1.7773331400747614,2010_07_30,359.9286922838445,39.070948739375154,0.2742415534486517
1.745065571288566,2010_07_30,2.4957457213171357,38.430944352332446,0.6839834647179771
2.8087182576609275,2010_07_30,15.377110952026802,97.5692081650085,0.7837547400480958
2.156617504091526,2010_07_30,24.49117980950228,76.01353181245761,0.17615314764337817
0.4550305083497159,2010_07_30,25.94316204531728,74.55322886379008,inf
1.6497949403364187,2010_07_30,3.460679839531709,38.22162850697438,0.13535229088314674
1.1221072608316132,2010_07_30,357.1838598735364,42.837671842996535,0.20235517681971085
0.9052711672890719,2010_07_30,335.2846151329647,92.2783786856653,6.24219187743476
3.564017338829091,2010_08_02,0.07126337060665604,53.998628924046045,0.4205374751975226
1.9913320583448546,2010_08_02,348.8158078790094,66.9955826959429,0.6706897412406018
3.2255504995176865,2010_08_02,11.226064596110522,65.50125676523191,0.48904131514209964
2.485130270525948,2010_08_05,342.26347083526434,97.58916593132741,0.7184433004061588
1.0410157403930957,2010_08_05,356.82807356384785,53.01200662109673,0.1541597282900904
2.1714615124081753,2010_08_05,8.044428370007983,46.417646022078294,0.4282077306809458
2.140857382646307,2010_08_05,348.92067497983174,79.15782698299716,0.4199665647293873
1.536450801071981,2010_08_05,332.6861311608572,78.87823506885984,0.13793152046327462
3.2329976444375936,2010_08_05,335.1079243537346,81.45920983712627,0.13885833340933554
1.7907002072329121,2010_08_08,332.7504249835374,106.97296543164597,0.28648682819230004
2.5008983348158345,2010_08_08,334.0239649829918,97.57029017173573,0.2491345815962193
1.9182642034001447,2010_08_08,344.09861006547254,106.13584144317036,0.40690476531427994
1.992363707851196,2010_08_08,356.50807432649816,55.73386751240685,0.563291357676598
1.1482209175943714,2010_08_11,354.00962378644755,59.598455639500685,0.09410130112238695
2.907878219758611,2010_08_11,357.6496268354513,28.27606492845056,0.32725300114872996
0.9951637572700999,2010_08_14,344.2207350085224,109.91734962478093,0.8750879488312654
2.2552395330708612,2010_08_14,20.39359306304792,72.32612683582218,0.39379564929053773
0.43853639726625115,2010_08_14,19.560457851429444,68.51608653967719,inf
2.8675229282356636,2010_08_14,343.63454026675237,107.11525535090414,0.3514701779660086
0.4385363972920975,2010_08_17,203.57648244804764,80.12089852728043,inf
0.7723149406842912,2010_08_17,202.07858110209128,69.95138144954898,0.057956542803916725
0.4000398856458131,2010_08_17,202.63898812744722,73.19989898305012,inf
0.4385363973401448,2010_08_17,209.44093944237443,59.26867858631772,inf
1.9692155432151996,2010_08_20,27.550072903639574,111.43430353870501,0.23726876557217808
1.3060606564217248,2010_08_20,23.782030423221368,110.89606003789748,0.37125002944464425
1.8285938743328298,2010_08_20,196.11114516232072,58.33326918235689,0.22086551026440482
0.40021399695861154,2010_08_20,329.15807143553326,63.28163074168018,inf
1.933230101509622,2010_08_20,2.2394759379518714,46.72154224050257,0.13562168074812728
0.641699216174468,2010_08_23,11.769737954035781,114.75897416632213,0.03306162819607255
4.81377111356937,2010_08_23,25.4053116669588,102.6190522096372,0.914976280282806
1.4265504526306403,2010_08_23,24.038234059175537,106.80169720906663,0.07685277970363494
3.0545120060555204,2010_08_23,330.7660453830134,66.58350258415005,0.7146716557857242
2.9904098078344994,2010_08_26,8.802839966512558,109.64594047612941,0.2696459240133934
0.7868509706800766,2010_08_26,9.444823752035067,115.32062211515387,0.0613773612805483
0.9059982901876402,2010_08_26,33.45383819827739,107.62239076388819,0.0959225133320496
1.0247026735144265,2010_08_26,25.263459132021563,79.71734546606976,0.14577530025504415
1.187165307825037,2010_08_26,19.737411689259783,106.59676833157563,0.2501067435533984
0.9745402106829354,2010_08_26,332.5142314052962,92.57768704297632,0.35645734518911265
3.404569160203332,2010_08_26,350.234466645882,44.01415695517169,1.053156097629884
2.5551260610521247,2010_08_26,356.6272886606235,49.13459164452874,0.5592199711321669
2.0259612182017066,2010_08_26,29.10633063890279,74.30617726860244,0.506419147876174
1.1231214695226037,2010_08_26,15.404471977061414,113.83719946611986,0.21551909732429333
1.8598973628861912,2010_08_26,331.3725570978422,91.8009643121666,0.3902460290830839
0.776344700519757,2010_08_26,12.012955595690853,124.92302547254245,0.05889007145481256
2.2300169970477777,2010_08_29,346.0755110990816,68.4895439426494,0.46823833731575054
2.9077495331037704,2010_08_29,12.797980531933312,109.47862136040875,0.6586733712841633
2.473118891296703,2010_08_29,6.68496525114533,94.54784267712841,0.3788501897021493
2.2971599244423513,2010_08_29,354.8890083732268,45.382267766073596,0.42027675158080596
0.9588493336690659,2010_08_29,19.680069312095238,88.3585844516185,0.11586414564575036
2.283476948481535,2010_08_29,347.0479269385332,71.79166121676991,0.6350253984074787
2.9308766257901318,2010_08_29,346.5483870527787,70.29770833591222,0.4880805818071439
0.9986181903461605,2010_08_29,1.4179228314511296,53.627959544361126,inf
1.9676349543624778,2010_08_29,210.95768127183618,58.63695717797394,0.39774260497848196
0.9910359833721265,2010_08_29,5.541204778039857,93.90059261004086,0.09226640426438845
1.00203477898286,2010_08_29,10.88552705465873,103.12963098561264,0.21965032628642683
0.4013640559774777,2010_08_29,3.087357357977122,61.59476286914668,19831.33790941295
2.8539681744532457,2010_09_01,345.01836742760906,84.54177460403331,0.8460770371602276
2.121190105746874,2010_09_01,10.76771730907386,73.96270838238694,0.4173605916207381
1.8224721006216456,2010_09_01,8.646447224847703,70.51063782168912,0.2378033714618703
2.23587790710446,2010_09_01,158.49457112933376,45.176616379668104,1.1452360155171635
2.5743997297325727,2010_09_01,338.7513292494792,120.79664370856653,0.6956956786251433
0.8749398434680143,2010_09_01,358.7600252336873,66.66135352626333,7.915844959954999
1.1827188130419939,2010_09_01,357.90906548581023,65.68870246465454,0.6832634924273019
