width,date,angle,flux,error
6.17373624197694,2010_05_13,179.1136879749178,9.394163447987523,0.32132410721196797
3.1137121254715208,2010_05_19,346.73914079581516,16.538950488274324,0.9451602750447083
3.1253795580182158,2010_06_03,14.139899220082087,17.48720983467424,0.2906175647987433
3.1482406229377173,2010_06_03,13.474961397894464,17.94790403554388,0.24399646102438496
2.53716551031976,2010_06_24,2.8927100753974675,11.423550975278244,0.6925090824660435
0.5612750113335494,2010_06_27,353.9237696147772,18.227502723995528,inf
4.167604224279327,2010_07_03,2.28632774018407,21.667915717567315,0.6683691464473794
6.127851362697361,2010_07_18,163.17779630872187,18.663503178493126,0.3111319535873109
1.4213504592964927,2010_07_18,162.9077633220931,17.669749339762067,0.21264652357216518
1.1765974807163426,2010_07_21,29.935261441596186,32.80902285789927,1.3042615794456442
1.285499440558348,2010_07_21,28.78421218082366,30.93511639770372,inf
2.1331310112485786,2010_07_30,348.1168492282587,12.121118108722257,0.33054825121768494
4.012079357331763,2010_08_02,173.25480056778608,11.005071792777313,0.9125552527457549
1.0435787541732156,2010_08_17,165.1533059573778,8.83803636369241,0.6187531758431986
3.186224828377694,2010_08_20,165.67947669317186,10.785272932250608,0.5118019562956874
3.568118811521857,2010_08_20,159.43148924007082,8.537286630078658,0.44427087955503486
3.3412038580197185,2010_09_07,359.6814967856728,13.92563442228483,0.49053644962158854
4.051629923107554,2010_09_13,328.1032094078455,32.44615952778711,0.40479528552998884
1.1466666383118642,2010_09_19,188.20486844418463,11.245918906149758,inf
1.129767883071347,2010_09_28,331.7826441452707,29.876643548286534,inf
3.439967704982648,2010_10_04,16.90120243710629,12.010577475474376,0.21705432410191403
4.987774990728102,2010_10_04,330.4642741673841,12.499589604394135,0.36524031105448157
3.054361330730818,2010_10_07,351.2938804412966,12.058212398526667,0.3005498809129641
2.80974284841097,2010_10_10,332.713496164005,32.13544493280612,0.28196768604500116
6.975573225156598,2010_10_13,169.3222332510826,7.682702040950846,0.22283584136601275
2.2959824289547575,2010_10_16,346.39671387935584,12.324013763414243,0.42223098437239603
1.7581667698625032,2010_10_22,30.78989731829109,31.808339549562195,2.13718952743044
4.04812263033767,2010_10_31,173.60978172817218,7.776343052737237,0.40414291391400353
6.773365734094181,2010_11_03,0.8010438094678103,9.44834431349868,0.2162261260914695
1.9709374779773263,2010_11_06,176.20444202036532,10.39930979247374,0.39693641716650424
2.141090164298642,2010_11_15,330.60820711765166,23.10860703328872,1.0497432164472298
2.539858336427458,2010_11_30,171.20910419956425,9.752747754538154,0.5099238558229736
4.756386865576509,2010_12_12,150.86818244038233,17.523423624075985,0.2714114327977355
0.45503050837463044,2010_12_12,9.024741445610449,10.165862942689774,inf
2.9621379889563575,2010_12_27,193.96931894936208,7.865553035688749,0.7202874922476535
3.7718791949874384,2011_01_10,177.37707237117814,6.832197493406136,0.399906525835244
2.3839586987393417,2011_01_13,328.053178958326,32.48658889932616,0.892077902273518
2.849214157969756,2011_01_19,173.1147314599862,6.2459325283244,0.19680548070546053
1.3048660828552563,2011_01_25,181.96898293386468,8.006240931062077,0.1847961404426983
3.6559743706140293,2011_02_03,191.91359480284913,7.631927820363153,0.417634480564832
3.263731617923175,2011_02_12,28.14586462830364,27.290077182333007,0.4512700324531464
1.403378689069696,2011_02_18,28.845742234376978,24.253411753884315,inf
2.336336887885588,2011_02_18,29.809427773031032,22.012348290578394,0.2185574404084332
1.414470184478579,2011_03_05,153.2481661773012,24.30976405592561,0.17929004363071183
1.5877244192877502,2011_03_05,148.35602976312276,24.835143425042837,0.33901800272621285
2.368564867635028,2011_03_14,329.484932579325,15.459505075692396,0.3330530723277269
7.130396484212662,2011_04_04,332.7285982867812,23.799880726935815,0.8642399106955198
2.860689988847729,2011_04_22,161.81047552287117,6.279616899259266,0.8902435419471552
1.6760058153411839,2011_05_04,165.04579848317675,7.4373334644747375,0.16587220788917503
1.9095973322414128,2011_05_07,171.93500076734693,6.2556453040333135,0.28310586110143826
0.9021816044728903,2011_05_13,330.2463235876901,18.960651295241963,5.97950628266306
1.4964611505141656,2011_05_16,329.0971186888717,21.739958659034983,0.3014354544504577
2.8620232036050237,2011_05_28,168.0692073302644,4.47557082214744,0.36938026905437676
1.554640220991364,2011_05_28,28.570698548466595,18.159134052078514,0.240330582497516
3.6768569714157335,2011_05_31,179.43097310234674,5.670102840137956,0.53944169446044
0.838921102926992,2011_05_31,192.62139439858024,6.440199272929738,0.07493466462840116
2.7096585859866957,2011_06_06,356.72138415127415,8.199521250037133,0.39102871964341934
3.3002987328535904,2011_06_06,195.1332993695828,6.7461445082985145,0.5805194696003918
2.2027417523250885,2011_06_12,334.2162789551507,23.350578708481848,0.18861793917934555
4.280931236779096,2011_06_12,335.74786658213685,18.665772685770357,0.6540127942413337
2.531893962687864,2011_07_09,173.84900661818514,4.118041048713599,0.4745105644985313
3.038353278006802,2011_07_09,171.6226954114718,4.695301036613701,0.2984511234589806
0.4000142166834626,2011_08_08,183.63182341350358,5.890966399316724,inf
3.251764205860898,2011_08_08,195.71077876689358,5.731615038736666,0.5230716970001847
1.0363731156640767,2011_08_29,30.167104008772842,8.97857366184615,0.48107774562161787
2.060854422444539,2011_09_01,24.264933565604814,15.160355239214072,0.43985047892884727
2.808823008791548,2011_09_13,328.43646817127416,13.093187209920746,0.26348348576982117
0.7924057287018039,2011_09_13,330.9385349526245,11.201363300427419,1.0686624833923608
1.2171671187094582,2011_10_07,333.152319152805,10.725570647203817,inf
2.286937747435904,2011_10_19,197.4729213431358,4.756159334894624,0.38619545805725414
3.069562998982283,2011_10_31,164.37519681369028,4.514242360169228,0.5269402116995273
5.5288832217071,2011_11_06,359.5820442804489,4.759604995036847,0.5702326386952904
0.49824716751232634,2011_11_18,328.16747085618744,17.725829521631532,inf
