date,angle,flux
2000_01_10,6.666659890901368,67.24014368489097
2000_01_10,107.30980811508616,108.88694496059476
2000_01_10,98.02535698727677,167.42619356052907
2000_01_10,220.13777345823766,90.79533503738016
2000_01_10,286.27838614820723,130.53937017659385
2000_01_10,126.09325581622022,72.88768057612106
2000_01_10,84.24543466889781,343.34849724813336
2000_01_10,284.0729715266862,112.64128326558762
2000_01_10,91.62392989749578,334.0270540484707
2000_01_10,194.9216196783163,47.50295597723305
2000_01_10,176.50882857064522,63.535206497867186
2000_01_10,33.3633666931257,75.31290008608136
2000_01_13,282.0524489587921,487.71849992067257
2000_01_13,65.27619972165057,254.40558508597488
2000_01_13,277.9155124230266,230.0114685584569
2000_01_13,120.2993392742031,150.5336951892218
2000_01_13,113.0425778848967,224.38171677265706
2000_01_13,38.95834067625742,63.191303216082346
2000_01_13,265.5779276889129,119.11705599703204
2000_01_13,66.99484487402295,240.40367906469845
2000_01_13,36.135376611589216,79.86089300496558
2000_01_13,285.46742261149336,209.4052691242959
2000_01_13,97.85836227795326,153.0213948573301
2000_01_13,314.0433875699092,97.50383343435446
2000_01_13,15.397612999969528,72.33113057156297
2000_01_13,295.9569820078488,152.9223556125349
2000_01_13,317.75655687153653,85.74733074987796
2000_01_13,167.97909124456737,47.509971208988055
2000_01_13,57.0439307747199,118.83402416498892
2000_01_13,111.4427983128529,203.51948399002745
2000_01_13,59.415011283251154,104.3052949898269
2000_01_13,34.62992824527912,64.88625194027468
2000_01_13,280.53571230909216,280.8953284773973
2000_01_16,158.0867394512197,96.63761680495632
2000_01_16,170.56258899888863,51.26037945441247
2000_01_16,87.04160966604401,107.57363282636993
2000_01_16,89.85233079213988,107.99785513720185
2000_01_16,231.60257691194303,66.21653216617268
2000_01_16,91.62812384316625,112.61497211100006
2000_01_16,209.29136217098426,57.7145248888658
2000_01_16,292.6431086707057,115.59037807195169
2000_01_16,21.883455892581132,56.18860708944057
2000_01_16,298.79097507219205,129.43368216238005
2000_01_16,344.3405699645262,58.07356382771491
2000_01_16,211.48746936421398,62.134180506807034
2000_01_16,207.38253357773763,64.55158979748937
2000_01_16,173.6263606341225,37.73878887652184
2000_01_16,103.31693688463879,92.51007005179459
2000_01_16,149.19109654902397,53.95148488320905
2000_01_16,83.05774468838797,116.61175145704807
2000_01_16,144.27046491151995,62.959165214962056
2000_01_16,119.89245541880453,96.16684540357934
2000_01_16,100.72885929801002,86.41027807352702
2000_01_16,110.45190274806161,122.54435454786508
2000_01_16,172.10532910923746,41.57069852803305
2000_01_16,156.4051794301185,74.5230189819175
2000_01_16,294.60640693695206,113.2232423811645
2000_01_16,234.87043018034643,74.93396066858851
2000_01_16,182.2784711064826,40.45080120201882
2000_01_19,280.98287137951735,194.801360289145
2000_01_19,304.06618321424423,223.20430100459947
2000_01_19,308.49530072559173,129.49247022122103
2000_01_19,255.03911473967776,294.2522722337892
2000_01_19,180.15197783856388,48.022770013921
2000_01_19,206.565051177078,78.69409926898341
2000_01_19,235.33387658594737,115.2441075993984
2000_01_19,158.9841837026262,70.96240285503389
2000_01_19,177.1148553467796,37.087091136630384
2000_01_19,170.56258899888863,44.99839696636954
2000_01_19,258.66021042627847,204.10913309174143
2000_01_19,119.30088026927088,164.50092298768442
2000_01_19,66.33685929180565,117.31249847895802
2000_01_19,233.13010235415598,104.72806188152266
2000_01_19,301.22230973873604,163.7995051758414
2000_01_19,39.37223409719668,68.78054573207172
2000_01_19,21.883455892581132,67.95364537511733
2000_01_19,265.12257601939183,121.39833707049988
2000_01_19,246.09953620228939,143.30881502153082
2000_01_19,107.35402463626129,46.63156599265224
2000_01_19,250.55149948342307,268.38682098923005
2000_01_19,339.6355205026583,65.57516699509019
2000_01_19,85.12610357779525,79.06799598581136
2000_01_19,253.44688087513399,249.99731520903293
2000_01_22,206.08702835133604,93.62074288413118
2000_01_22,236.0978839250954,147.96409498833688
2000_01_22,90.73830680712007,76.30533074909516
2000_01_22,65.73870914752221,180.5712366895378
2000_01_22,281.90426571549176,182.35167171921438
2000_01_22,60.802513953935545,138.4379650049611
2000_01_22,44.58331076820643,133.619071192823
2000_01_22,85.56733153131013,71.85433740428702
2000_01_22,62.3168034768072,106.60027141477138
2000_01_22,248.42539102925772,185.6911084036196
2000_01_22,315.6365935759635,59.161713463288784
2000_01_22,17.688466248232825,78.33711606250586
2000_01_22,15.397612999969528,66.20767020414326
2000_01_22,96.97805731365455,112.27281897328916
2000_01_22,194.96088526032224,52.10052939516251
2000_01_22,68.11654410741887,128.52207677063834
2000_01_22,98.77997172726582,93.59415034472454
2000_01_22,295.6192162153489,71.64885267164519
2000_01_22,87.18928575826484,79.10288527984821
2000_01_22,137.7565568715365,59.73910518195455
2000_01_22,297.8501010804247,89.73168676318812
2000_01_22,239.74356283647074,108.88651873089432
2000_01_22,200.27010483859365,65.22853140657843
2000_01_22,204.380812002901,74.0295371314943
2000_01_22,290.0606030204211,86.42462450349153
2000_01_22,110.5038474391444,74.08657201133454
2000_01_22,131.72046394621105,70.37075110156505
2000_01_22,284.8825550208605,124.303395298937
2000_01_22,41.67018127114832,121.15376243593714
2000_01_22,125.01650557292838,76.2507064912353
2000_01_22,343.68614757373945,52.7291577699579
2000_01_25,273.3485948144569,215.99576508336554
2000_01_25,66.20198175703128,200.17706345547137
2000_01_25,230.62462804144593,78.16151008746962
2000_01_25,144.27046491151995,67.34841556137357
2000_01_25,85.12610357779525,164.07337381052074
2000_01_25,20.952847947753128,104.68597779464723
2000_01_25,238.51253063578602,93.84784865647802
2000_01_25,24.651503041952594,83.9975145379127
2000_01_25,18.155004245168637,78.03239467939608
2000_01_25,227.808484877346,70.75615311165012
2000_01_25,110.5038474391444,99.54368556154569
2000_01_25,126.30203944748077,77.69159448481305
2000_01_25,285.0290747953678,170.47461352563184
2000_01_25,206.97527647876151,58.139033372361894
2000_01_25,194.33215189967999,44.91678030143073
2000_01_25,77.50321004639423,173.0183206768259
2000_01_25,249.72989516140635,196.1349594112306
2000_01_25,142.55956575603193,67.17462276099128
2000_01_25,215.8926656877456,50.825228544911006
2000_01_25,151.0770428522051,58.61238949560107
2000_01_25,188.5608895711646,43.971049373873015
2000_01_25,223.9190758133393,45.95147253063544
2000_01_25,80.0519261448534,200.0029993077082
2000_01_25,225.86477628229093,75.23761422798776
2000_01_25,204.72184218465847,59.10411912041092
2000_01_25,99.53546571660632,120.29367554086546
2000_01_25,159.93939697957887,83.60840758420758
2000_01_25,256.44491132811675,158.01410925490242
2000_01_25,114.03795755516035,87.57614008652503
2000_01_25,178.93627486610862,57.52356770523987
2000_01_28,299.6700338156606,193.8674591700971
2000_01_28,305.78327975160863,196.39612143762022
2000_01_28,326.932237251238,74.49393607344732
2000_01_28,26.43318540411971,79.18245829869417
2000_01_28,41.76815112961278,79.1663682705136
2000_01_28,284.10988838818355,206.987627457039
2000_01_28,119.30088026927088,90.93709274626073
2000_01_28,322.4405475116139,74.61451976865393
2000_01_28,295.28151615552576,133.76319262056364
2000_01_28,279.4623222080256,181.37416218655727
2000_01_28,293.5166762367797,143.132113407566
2000_01_28,145.80918094578325,51.48495625361285
2000_01_28,286.27838614820723,204.52164850039946
2000_01_28,290.3966939568975,143.5180674070983
2000_01_28,282.0841526389483,193.11285891592038
2000_01_28,62.907499699912115,144.61734103401952
2000_01_28,65.8729973625078,140.51437265545727
2000_01_28,148.44185661431214,68.1141027558974
2000_01_31,62.70888910138914,274.7537009466269
2000_01_31,85.86177969136688,163.11874176091115
2000_01_31,273.0447784441939,222.62355879685833
2000_01_31,278.8384816662676,284.96356513132883
2000_01_31,110.69545073406327,308.1162188022225
2000_01_31,340.055133147292,89.95582451118347
2000_01_31,285.0290747953678,123.52031676672134
2000_01_31,171.63411387596742,57.01296585804624
2000_01_31,99.38914756133124,191.4083896238849
2000_01_31,144.3047723406433,76.95072284884927
2000_01_31,268.7811247648687,170.77680170933266
2000_01_31,131.60866058020366,128.29106969678259
2000_01_31,254.36952826098,88.90971327468293
2000_01_31,271.0665535374729,191.37283552864423
2000_01_31,102.88327651326854,155.48443203761389
2000_01_31,138.9269449754313,83.62564691828743
2000_01_31,218.27752348816549,64.29204429172627
2000_01_31,130.0164983772268,122.20376363925118
2000_01_31,23.992431892946097,75.79296402121886
2000_01_31,255.96375653207352,87.95353895110541
2000_01_31,281.01183017164436,116.77442439625356
2000_01_31,71.70491040990319,181.9695220368449
2000_01_31,231.93724995339434,65.66789013499366
2000_01_31,244.53007526664683,125.19204653277819
2000_02_01,130.34174589032438,147.06502263430085
2000_02_01,125.43331401028557,197.7124052821753
2000_02_01,270.7618670558781,135.02045091360696
2000_02_01,244.53007526664683,107.43444276319326
2000_02_01,284.5889187328746,95.2843167288462
2000_02_01,167.6192430711928,62.78307849784941
2000_02_01,96.97805731365455,179.11920725706614
2000_02_01,305.0290968410407,78.10105245688109
2000_02_01,128.21602592995703,166.8740595594784
2000_02_01,135.42440541936148,147.01960766216476
2000_02_01,282.0841526389483,110.39626918335361
2000_02_01,276.5586844191624,101.2707737113461
2000_02_01,286.3209637306194,64.78064078165798
2000_02_01,123.60709035080738,163.23383900601343
2000_02_01,110.83460044581021,202.5097061587578
2000_02_01,216.96176680203558,75.0029148044719
2000_02_01,202.87805802811815,50.57289410728064
2000_02_01,59.415011283251154,83.29844368505834
2000_02_01,240.0081556656315,78.77122836249457
2000_02_01,77.50321004639423,170.7998040737296
2000_02_01,223.9190758133393,50.31682767930273
2000_02_01,102.88327651326854,161.23893950737232
2000_02_01,236.4372562189076,69.83615821279943
2000_02_01,301.5084261224283,80.85366539070002
2000_02_01,230.74288457472304,71.73194214817974
2000_02_01,116.43165030168493,136.47925326588842
2000_02_01,147.56346939851838,62.45755321652248
2000_02_03,66.66595872329025,373.40246083873484
2000_02_03,291.2662137396425,62.00629128896521
2000_02_03,202.59634451442193,70.78475494868208
2000_02_03,70.91187026243867,179.1856985220157
2000_02_03,65.15264656760553,294.3819559046358
2000_02_03,128.63643176435778,206.61930506800243
2000_02_03,102.56098730673004,285.5467231145587
2000_02_03,168.86837331814488,53.11188905704965
2000_02_04,256.74198251946484,94.22974381542008
2000_02_04,232.82371073188526,96.25467354350585
2000_02_04,200.4132077977924,78.14553064638423
2000_02_04,197.51790851019723,71.64809843891756
2000_02_04,46.147849280019464,128.9199834262874
2000_02_04,237.5405414340567,119.03612618851469
2000_02_04,153.23249108070382,58.39893569357681
2000_02_04,83.92128175899067,108.12569620681506
2000_02_04,235.4599090929291,80.48725867344291
2000_02_04,78.6900675259798,100.19203530679613
2000_02_04,194.96088526032224,66.69195620000275
2000_02_04,147.56346939851838,77.818302062976
2000_02_04,131.3972437778956,134.6042090950336
2000_02_04,220.8835375812753,60.3899309067676
2000_02_04,158.03040377701262,78.01057277987027
2000_02_04,253.59322785309735,62.04916107275463
2000_02_04,99.85308020417483,190.87902313190452
2000_02_04,202.93751796589373,60.83873379275622
2000_02_04,140.4252263684203,77.89349378481009
2000_02_07,282.4133586838787,362.82220312354866
2000_02_07,263.7272546967598,284.3828087737842
2000_02_07,20.677031602835466,118.4058684698808
2000_02_07,338.11539244117535,86.99244282754105
2000_02_07,311.69608928935526,125.10086840179234
2000_02_07,262.1935991707643,249.79470614796733
2000_02_07,280.713123022791,275.69005222252036
2000_02_07,78.98031721896547,156.18219111263645
2000_02_07,209.9918443343685,73.85578970373588
2000_02_07,219.35412345340424,75.0171623781787
2000_02_07,232.05784664988107,66.71276152349763
2000_02_07,128.09833226793623,106.69989856878658
2000_02_07,289.82744710089185,120.22316761458939
2000_02_07,36.5156778650296,102.31824381442976
2000_02_07,119.30088026927088,100.32597543962983
2000_02_07,70.44540649654883,120.96011213691222
2000_02_07,38.31451846368285,86.1549051794534
2000_02_07,63.698982804181114,92.64348584366144
2000_02_07,55.818486803628545,59.772990752738124
2000_02_07,343.21509057265587,51.05411777749117
2000_02_07,182.89280489404473,58.93867096273972
2000_02_07,116.23193993315664,82.01514733911404
2000_02_07,124.27004837591697,72.19792974269969
2000_02_07,171.61200390580876,44.698906000684296
2000_02_07,23.91742151178577,84.76247908316239
2000_02_07,87.04160966604401,96.9349987882671
2000_02_10,112.1612333228087,363.3140609566379
2000_02_10,35.657938621842064,80.48870230720983
2000_02_10,119.70780865280291,206.5090620989419
2000_02_10,79.27114070198995,255.3579392653685
2000_02_10,59.54193006804019,116.23927209995868
2000_02_10,300.4962582799665,283.32168085811225
2000_02_10,71.1911851651487,185.2497340008304
2000_02_10,65.3484969580474,141.61946141322903
2000_02_10,170.8376529542783,50.99487733400848
2000_02_10,297.8501010804247,286.3522069639122
2000_02_10,158.92986659462653,71.07347946072136
2000_02_10,338.05959083604375,62.40649424842031
2000_02_10,305.8717089295312,166.7600881369158
2000_02_10,304.1507692743789,360.34615149243535
2000_02_10,76.10726475924557,131.44687174020564
2000_02_10,55.49147701233159,92.86660504240473
2000_02_13,33.854003500688115,98.49637206555913
2000_02_13,17.124489613472516,78.8735132141697
2000_02_13,260.3112134396332,352.7443659401
2000_02_13,274.89040205805384,225.0720745815
2000_02_13,110.22485943116807,249.17848464607474
2000_02_13,316.70346161005114,104.06127741455336
2000_02_13,271.37483478056936,131.31060039431054
2000_02_13,289.34737781182474,309.82884815882267
2000_02_13,85.85109630226566,286.26057530101644
2000_02_13,263.10257244224823,201.88433647461326
2000_02_13,305.6606676234906,67.28833297017977
2000_02_13,291.2662137396425,339.2905409685663
2000_02_13,143.55183023382003,75.41331418888385
2000_02_13,71.47143070563752,113.22809743712115
2000_02_13,171.7624009999046,45.661812472372674
2000_02_13,76.57326310874873,164.83296371736054
2000_02_13,334.77495660382175,71.50237922845861
2000_02_13,90.0,144.83138883412846
2000_02_13,310.19204603696954,61.86771820909696
2000_02_13,145.18089173892454,54.4668726054429
2000_02_13,102.73838615926967,147.01481943189816
2000_02_13,98.36155668626593,115.62126605613078
2000_02_13,81.24259665861844,170.96032608772464
2000_02_13,140.9644871012531,70.95351608471591
2000_02_13,232.17884045661324,54.945327309579795
2000_02_13,194.2217861467804,44.084945879103614
2000_02_16,125.5202467674093,133.08541078592216
2000_02_16,143.55183023382003,87.79664384610481
2000_02_16,25.240529264786787,92.45652754255586
2000_02_16,172.21427083632292,40.55579995130536
2000_02_16,293.23843458199104,226.61548770452094
2000_02_16,224.3489396197705,95.30161444311102
2000_02_16,232.82371073188526,164.3815000941626
2000_02_16,155.46826449233637,90.1330306035353
2000_02_16,235.37283600399914,149.48589877614623
2000_02_16,173.89531512307113,45.843356644128356
2000_02_16,254.32824093619507,220.87799779957106
2000_02_16,160.08153219110264,69.5574431577748
2000_02_16,23.587030525128235,61.56898018026164
2000_02_16,300.83395208828466,182.51967398099018
2000_02_16,123.48232449322188,88.54702357730437
2000_02_16,168.83904217599743,42.15244801679497
2000_02_16,27.689650674520408,64.63385983715209
2000_02_16,184.2815362350706,48.17170990711611
2000_02_16,82.70933617955635,110.27408037355698
2000_02_16,96.25808263113453,73.92097558467279
2000_02_19,71.6118997189785,207.70475382767185
2000_02_19,279.1866228596716,159.44284510644465
2000_02_19,173.59255971746683,54.96714842783393
2000_02_19,136.70346161005114,75.17221664825142
2000_02_19,79.12565806565074,65.10235851323687
2000_02_19,252.72825742231916,322.9929882719755
2000_02_19,250.64491066853785,244.27090331053904
2000_02_19,74.23785223602745,95.16896704236513
2000_02_19,258.11923176747075,378.1795806401243
2000_02_19,244.66839942774985,183.68823259905955
2000_02_19,131.38388610384527,69.53049221566665
2000_02_19,284.7745502750466,107.56892304716537
2000_02_19,247.82839430649994,325.4091534272914
2000_02_19,254.47588900324575,401.8407325576563
2000_02_19,171.9129124872469,58.52377744000393
2000_02_19,266.17575732561886,210.42133795469343
2000_02_19,181.3748347805694,41.71393813624164
2000_02_19,289.54127892161546,127.37244053542463
2000_02_19,177.25920940581742,41.45470638320602
2000_02_19,20.781823115409303,53.660280480435524
2000_02_19,178.9334464625271,38.63471010085944
2000_02_19,13.495733280795815,65.24423087579326
2000_02_19,15.904702882542662,69.31950373914309
2000_02_19,50.232272878131816,80.5275078456199
2000_02_22,52.86402479549955,214.40797618989285
2000_02_22,279.36184746750524,137.57637950984892
2000_02_22,264.0150476848846,276.36193552103794
2000_02_22,189.9902631107527,97.99426058690297
2000_02_22,277.8064008292357,154.68678290526728
2000_02_22,17.637270427770424,83.67504882729011
2000_02_22,49.39870535499555,122.4972859185529
2000_02_22,65.75201120879333,302.32871729918986
2000_02_22,57.00712658783872,204.9725316745254
2000_02_22,139.1538530869512,63.91965735092001
2000_02_22,319.9051561408763,76.43994952207866
2000_02_22,173.4413155808376,51.75249354065938
2000_02_22,274.89040205805384,166.55626024761887
2000_02_22,243.434948822922,158.13287715452873
2000_02_22,324.9340974703566,67.22925340006609
2000_02_22,180.15278838320384,49.03266812956466
2000_02_22,155.94512339329762,75.11209427388127
2000_02_22,295.7504741273183,106.47294481571033
2000_02_22,62.97182905156143,169.76913163396074
2000_02_22,205.87890697924274,54.646790897917214
2000_02_22,183.05288251479243,48.71771239741581
2000_02_22,137.55425211317836,55.31089054689681
2000_02_22,216.16295770195896,44.902238722096065
2000_02_22,245.9751822172502,205.7103936865583
2000_02_22,83.46336635120294,144.4073419149692
2000_02_22,144.2167202483914,58.90763759152729
2000_02_25,120.45036722987766,229.93448424527114
2000_02_25,238.48306002740526,223.71281430325936
2000_02_25,85.38456866077601,331.6475685937954
2000_02_25,81.05054191579113,529.5838720638546
2000_02_25,87.17470824162996,312.11487894858146
2000_02_25,307.0515961261083,126.97157333077175
2000_02_25,186.7455796474828,49.354278663290536
2000_02_25,180.45835645800042,59.14219606166597
2000_02_25,246.59952244480758,212.19696368039146
2000_02_25,67.48277467457343,335.93283566261465
2000_02_25,274.90344921596574,154.78862107518952
2000_02_25,211.85893024228457,57.34819659196436
2000_02_25,257.48781421655366,175.48253791422664
2000_02_25,102.15718208900623,273.7558730217494
2000_02_25,15.007875220510746,56.46748528605691
2000_02_25,46.152045040501434,190.45357355112597
2000_02_25,202.99727096438093,55.439139119155364
2000_02_25,194.40804733083422,55.49612319522899
2000_02_25,232.5156939541157,115.734616207772
2000_02_25,83.6106835623438,269.89278897185955
2000_02_25,79.09765257802535,381.1080872110661
2000_02_25,192.81105064542237,52.43038993445021
2000_02_25,170.2124214022249,52.786449029648765
2000_02_28,246.11550686550024,149.01130730098689
2000_02_28,271.99076303143323,136.89612276522598
2000_02_28,280.1407931461128,156.84422969776676
2000_02_28,283.40664485951623,130.43567923700297
2000_02_28,181.3748347805694,57.35700298006136
2000_02_28,130.20986927763673,106.36802962314675
2000_02_28,72.83182756481801,307.76575322672136
2000_02_28,145.0946227374694,78.51984020574996
2000_02_28,278.2813922539924,133.25794148179742
2000_02_28,173.87907275145957,55.05351246843264
2000_02_28,247.7703789087622,124.47266201860194
2000_02_28,243.02226126940224,94.19912413032039
2000_02_28,204.0248177827498,60.30930653269396
2000_02_28,200.71779573580477,52.0098246635752
2000_02_28,20.17349941718847,88.11356105631815
2000_02_28,171.7405620201212,50.90846062760237
2000_02_28,251.07950534706987,67.29139659355542
2000_02_28,154.24952587268172,64.37456948186394
2000_02_28,226.8476102659946,75.78211344085938
2000_02_28,117.23514669930253,147.1250012007867
2000_02_28,150.85702201802823,64.33038533219326
2000_02_28,127.74296595958403,86.26256343578626
2000_02_28,175.8708371295968,52.967294100351516
2000_02_28,184.44568835349568,55.22667486384419
2000_02_28,178.31980559507258,51.931927037839706
2000_02_28,192.36249241571429,42.43030096367491
2000_02_28,221.51861593026746,56.9816815441315
2000_02_28,311.14319901441013,71.63719423792573
2000_02_28,119.6518687495694,90.72092448013285
2000_02_28,241.30367645984362,92.49636585153448
2000_02_28,276.1209272485404,109.71689234799177
2000_02_28,212.6244207125589,57.48228369929427
2000_02_28,301.24984293103125,85.01824908909025
2000_02_28,163.00917670801383,53.5705334425226
2000_02_28,22.04932236978156,74.36427671874841
2000_02_28,352.2079219217816,74.13890692114882
2000_03_01,106.82806290667521,356.5613821838798
2000_03_01,224.89127948625006,97.33336832005453
2000_03_01,290.2173373385878,309.5310067994184
2000_03_01,184.1401945682998,55.710091750841805
2000_03_01,125.6075506591811,216.180384106895
2000_03_01,310.3876280698877,102.48771591018415
2000_03_01,227.06479792283847,86.40095327513649
2000_03_01,130.20986927763673,147.08054776014131
2000_03_01,336.3275751102655,59.56533816616834
2000_03_01,177.25191181994626,39.943915756754514
2000_03_01,147.9465095156369,73.53608744093157
2000_03_01,46.152045040501434,52.67410939703315
2000_03_01,132.33452329168844,89.3383124159798
2000_03_01,84.03772159461384,128.0448128085019
2000_03_01,143.3721105432925,87.09891295293953
2000_03_01,23.374164365048212,88.74932963477154
2000_03_01,136.60002471514775,74.8411693627079
2000_03_01,181.99076303143323,50.214298331178846
2000_03_01,235.07106695884988,121.40453426288029
2000_03_01,180.0,49.87175302157882
2000_03_01,256.67153574940636,90.05517272595328
2000_03_01,79.53559271045494,109.70155981017865
2000_03_01,127.65101876474117,157.1172834085294
2000_03_01,40.9069121313319,53.99283032043544
2000_03_01,173.72725469675981,45.6499568878014
2000_03_01,165.3727185209552,68.661362341084
2000_03_02,103.24051991518719,562.8133778004551
2000_03_02,290.0742795426023,236.6848719188415
2000_03_02,235.4993984528332,170.82156690217528
2000_03_02,52.241866858916204,92.95006958020197
2000_03_02,65.35957524977775,127.18068176614781
2000_03_02,302.34317024620464,149.43583701779124
2000_03_02,171.41637851988605,77.84104757965987
2000_03_02,176.17575732561886,44.75723029415858
2000_03_02,307.6887863230109,92.40780242356891
2000_03_02,185.9849523151154,38.661055958374874
2000_03_02,85.38456866077601,104.73784540583188
2000_03_02,183.3664606634298,37.70596770346295
2000_03_02,60.84444698534709,110.75732479787617
2000_03_02,178.93060297936688,44.37406870811127
2000_03_02,299.21699829824337,164.80561851966897
2000_03_02,153.434948822922,80.20910608482494
2000_03_02,100.81222999430193,210.34620209413924
2000_03_02,86.8778695378843,109.1956028545112
2000_03_02,173.72725469675981,50.914495570651596
2000_03_02,38.79881917303153,46.737845944500855
2000_03_02,130.20986927763673,110.33517811246999
2000_03_04,257.7548324466063,416.6580334455012
2000_03_04,183.3664606634298,45.72920581389811
2000_03_04,130.8461469130488,98.60202057277267
2000_03_04,185.83256374519132,45.6953929275993
2000_03_04,150.9896397373126,59.2602392683672
2000_03_04,261.978618159594,201.17111117072204
2000_03_04,193.32846425059364,64.27817143859215
2000_03_04,253.94897040697597,278.1278264936673
2000_03_04,154.0466242976358,69.52007012747886
2000_03_05,251.02959219151347,338.1946855112691
2000_03_05,19.56378361958265,87.54631255766566
2000_03_05,274.14019456829976,186.38198364932606
2000_03_05,146.30993247402023,84.6419942912917
2000_03_05,110.46854409714965,210.9186974703101
2000_03_05,285.9244314746674,170.40305391649375
2000_03_05,44.79012628843245,94.747288092761
2000_03_05,150.9896397373126,61.17834868892366
2000_03_05,200.71779573580477,45.64759833088923
2000_03_05,211.0429307509276,63.16938880922184
2000_03_05,153.09592449847057,60.825521257765956
2000_03_05,276.7455796474828,214.07313722107756
2000_03_05,268.46428798459567,119.59439417248396
2000_03_05,72.64597536373869,122.21039593293845
2000_03_05,128.49530072559168,89.96599717794032
2000_03_05,185.68009232616038,47.20013546705827
2000_03_05,88.66086203707042,130.23420050786433
2000_03_05,4.032456858772239,64.18014568845324
2000_03_05,319.1693268511934,97.42117054030372
2000_03_05,282.7771982607512,167.57911801223702
2000_03_05,163.30075576600638,64.7807510047701
2000_03_05,158.00072723676755,62.134805158987355
2000_03_05,183.21376808687876,41.704453464374204
2000_03_05,253.94897040697597,266.2100393814755
2000_03_05,175.26171603256313,49.54428815004495
