date,angle,flux
2000_01_13,177.1148553467796,7.368849073529933
2000_01_13,52.27938269164549,26.381232510777274
2000_01_16,285.98708070951074,63.860184852449486
2000_01_16,280.98287137951735,44.26635192296688
2000_01_16,294.66942891846327,59.34328458433996
2000_01_16,324.0276129507151,15.430680814367243
2000_01_16,28.539985187959964,15.138590007798141
2000_01_16,299.5387822595581,68.70034594428577
2000_01_16,319.1384935555488,15.819143181308744
2000_01_16,143.7300362344099,14.94793854694718
2000_01_16,34.54638196161743,18.28152859850837
2000_01_16,305.0290968410407,34.86733507200602
2000_01_16,191.66877400036896,9.794078588863018
2000_01_16,306.56913516160057,28.452650013696786
2000_01_16,279.31239901025674,40.67568070882483
2000_01_16,130.34174589032438,22.02532487806002
2000_01_16,301.22230973873604,46.39827047389443
2000_01_16,297.98364256681657,52.37544288184411
2000_01_16,85.72553130711579,31.44746293674344
2000_01_16,218.92296029710468,15.546012512385925
2000_01_16,161.70840979246114,9.477102958348455
2000_01_16,189.96380418990717,9.307760320666532
2000_01_16,176.96328275496398,6.4794846173059595
2000_01_16,226.5131215560683,18.30068748771444
2000_01_16,163.57628383970933,9.022326383781383
2000_01_16,283.96255118764424,50.20349540719539
2000_01_16,277.7651660184253,34.16842085003564
2000_01_16,120.42782055072558,23.90268410174339
2000_01_16,255.96375653207352,104.79396291223763
2000_01_16,222.51044707800085,19.686327028520104
2000_01_16,170.08869959363224,7.407527620819107
2000_01_16,308.16568852491105,34.58797779727137
2000_01_16,206.97527647876151,9.849495594388896
2000_01_16,231.93724995339434,13.996241587281405
2000_01_16,209.44112918171865,8.344411136826253
2000_01_16,267.867631563446,43.096159746373274
2000_01_16,159.93939697957887,11.241057503850014
2000_01_16,263.7272546967598,68.18766544174699
2000_01_16,74.68043162838487,66.51359882216468
2000_01_16,326.80706342159857,18.71185220901723
2000_01_16,149.19109654902397,10.574217085561575
2000_01_16,128.0060950458454,27.767468169780905
2000_01_16,216.196220969538,15.27891750457456
2000_01_16,214.45340062196587,13.829940170589442
2000_01_16,24.59011716619602,10.144567491933158
2000_01_16,211.90810693565314,11.448919022691099
2000_01_16,303.39710407724857,37.15392127307152
2000_01_16,13.535856369134246,9.626082324903253
2000_01_16,310.74791417586084,18.46296552382951
2000_01_16,330.62595999388583,18.323082517355722
2000_01_16,110.78182311540928,38.698310021518246
2000_01_16,82.76539670246105,25.16665828543888
2000_01_16,314.0433875699092,16.813446953727738
2000_01_16,328.5491769858723,15.065898071841788
2000_01_16,287.5255683737229,41.225266648582824
2000_01_16,152.7609119249375,11.691369214892761
2000_01_16,41.36540533374804,15.101699189761424
2000_01_16,296.2947900705838,54.280440411667364
2000_01_16,10.963389646329635,10.482540309214365
2000_01_16,274.2588461221703,28.124509014540237
2000_01_16,146.43485040002997,9.733813979574728
2000_01_16,200.27010483859365,9.339019423618423
2000_01_16,30.05517716475726,15.830358912534107
2000_01_16,247.74454728317446,47.50697114277698
2000_01_16,197.1812009326245,7.846595818458174
2000_01_16,101.6293683810572,24.99959162687435
2000_01_16,185.78622110243873,7.996829911361804
2000_01_16,271.827968244305,35.98870188925659
2000_01_16,202.05643352703936,9.543207953767258
2000_01_16,178.48057433218275,6.391361698467778
2000_01_16,321.69126443255226,14.798147126597641
2000_01_16,224.67507467697854,15.304989866057825
2000_01_16,15.07396733892594,9.097594619990307
2000_01_19,118.89557004505693,47.68223659680323
2000_01_19,120.42782055072558,57.98533236795198
2000_01_19,304.06618321424423,87.59877561537786
2000_01_19,301.22230973873604,82.60475492411251
2000_01_19,253.59322785309735,141.22435746414732
2000_01_19,55.007979801441344,42.258723275491164
2000_01_19,123.31775362157943,55.969637238895835
2000_01_19,279.31239901025674,54.18884422457257
2000_01_19,285.6539227927946,41.270147786920326
2000_01_19,44.792407504353676,30.241259920996413
2000_01_19,250.5005561490334,150.77421657072532
2000_01_19,66.58927529086569,36.9931750395766
2000_01_19,255.18653588119534,126.9907049115754
2000_01_19,157.69379494509235,10.856231422069596
2000_01_19,218.15722658736905,19.231182199119978
2000_01_19,165.1563102142835,9.6365527455316
2000_01_19,59.48976259388446,38.02800575355748
2000_01_19,47.805353233141425,168.79596165510887
2000_01_19,232.48738819714364,36.152001658835815
2000_01_19,257.074000875294,125.578582161196
2000_01_19,246.09953620228939,80.88279600113185
2000_01_19,69.89130012486584,32.93176187670675
2000_01_19,126.09325581622022,52.79593450456511
2000_01_19,293.7937468721835,35.82703099224425
2000_01_19,75.1065270411584,34.5324109210624
2000_01_19,177.1148553467796,4.418262632735993
2000_01_19,298.3212112380088,58.21213935167999
2000_01_19,277.4641521552366,48.93836787503599
2000_01_19,307.9542308751325,40.366912036914954
2000_01_19,49.78088387483196,36.64036149119494
2000_01_19,131.5093883293305,24.39149541943416
2000_01_19,163.57628383970933,9.942722859761282
2000_01_19,178.93627486610862,5.343505361892621
2000_01_19,189.33705835095014,7.937256019565772
2000_01_19,258.63019734974193,118.33494260043462
2000_01_19,197.3722484840924,12.074305975264183
2000_01_19,85.71452726342318,19.36702295995809
2000_01_19,344.19748604606445,9.56120033647612
2000_01_19,306.2376524894253,43.18051865086043
2000_01_19,273.3485948144569,41.679953047324666
2000_01_19,214.79177364118618,15.829301464529555
2000_01_19,235.4599090929291,42.763521954903936
2000_01_19,174.6819409759075,4.651294445208432
2000_01_19,268.9334464625271,46.98948198077156
2000_01_19,284.10988838818355,46.65833900069188
2000_01_19,162.04250495438757,7.4235012495009975
2000_01_19,26.69661415943028,11.699125506828613
2000_01_19,41.04766341788424,16.609887079097142
2000_01_19,324.0276129507151,11.732471877967416
2000_01_19,170.86180189473194,5.371497791996605
2000_01_19,94.28547273657682,13.164865567992214
2000_01_19,229.97910584399835,24.127030994505827
2000_01_19,180.91179219224242,4.668565522158512
2000_01_19,262.96953105622504,73.2060220095148
2000_01_19,195.58939600426544,11.00018253293239
2000_01_19,56.71743470320338,28.922823719719602
2000_01_19,282.0841526389483,46.66888053939117
2000_01_19,39.07249580760983,18.016231731605835
2000_01_19,53.012753251446874,35.53811562711313
2000_01_19,330.62595999388583,11.66302244601226
2000_01_19,346.97200054754956,10.369698691405645
2000_01_19,172.38528805796898,5.498282541230989
2000_01_19,14.465685366202516,10.648242810016509
2000_01_19,63.04116959683517,35.939409918107046
2000_01_19,275.3321588816596,44.77302011284094
2000_01_19,182.58873766916616,4.308138413539937
2000_01_19,238.64291477599008,56.73830904451982
2000_01_19,192.77719826075122,11.493415086621907
2000_01_19,42.817369698132936,21.581599306000175
2000_01_19,22.812245866728098,12.307436805615405
2000_01_19,101.6293683810572,12.725194063011607
2000_01_19,155.45631376327802,7.92551110485553
2000_01_19,248.56750326279496,104.51628906332903
2000_01_19,355.24867468473184,11.662802628919058
2000_01_19,167.79953127261922,7.6937663311919335
2000_01_19,35.28120779717439,14.330340869082958
2000_01_19,241.79250912098473,57.08691251769685
2000_01_19,240.21716191529276,50.943024806883265
2000_01_19,326.932237251238,11.576297668996308
2000_01_19,10.846478238137014,10.918381273470887
2000_01_19,295.6192162153489,38.24241781791497
2000_01_19,322.1118841512145,13.285480613355912
2000_01_19,152.7609119249375,9.659215777131175
2000_01_22,65.60470404398981,72.73070080997185
2000_01_22,67.70772959053126,61.4780953410065
2000_01_22,55.24902078375599,66.84699967241257
2000_01_22,89.85233079213988,26.692059579787706
2000_01_22,257.074000875294,164.05406325590087
2000_01_22,38.22332118474261,32.084085519228246
2000_01_22,281.01183017164436,73.96664402035009
2000_01_22,85.56733153131013,22.4328258412944
2000_01_22,59.69073620612064,40.42270668086006
2000_01_22,286.27838614820723,54.19314059518204
2000_01_22,283.96255118764424,58.804237918822395
2000_01_22,258.63019734974193,170.6038898689269
2000_01_22,235.4599090929291,56.14087825088419
2000_01_22,260.8133771403284,128.04030395735106
2000_01_22,250.5005561490334,125.13555712250387
2000_01_22,53.13010235415599,54.0750643339869
2000_01_22,95.91626941126324,25.431210861358263
2000_01_22,160.08153219110264,9.20409815088402
2000_01_22,83.05774468838797,23.789828750931374
2000_01_22,40.426078740099136,28.196659351648123
2000_01_22,304.06618321424423,32.71582219958044
2000_01_22,301.22230973873604,30.72786732236747
2000_01_22,169.31508759999727,8.08002797388926
2000_01_22,141.17588639679627,11.161627630211012
2000_01_22,110.45190274806161,32.43248816368517
2000_01_22,298.3212112380088,33.1824584393956
2000_01_22,271.827968244305,83.77076997001325
2000_01_22,44.792407504353676,30.082382361266436
2000_01_22,106.08807453043472,54.629747087230946
2000_01_22,186.10468487692887,8.696294195241126
2000_01_22,239.66641911378662,52.89904371822062
2000_01_22,87.6386253418244,21.799892247495173
2000_01_22,92.36137465817558,19.82829525256555
2000_01_22,158.03040377701262,10.339063319180973
2000_01_22,262.3448329431671,123.31104901640657
2000_01_22,15.07396733892594,6.628326586669706
2000_01_22,189.33705835095014,10.277432277842067
2000_01_22,269.2381329441219,81.83772947124723
2000_01_22,289.7760766026392,34.063377717140554
2000_01_22,306.7796207570329,22.636525347024943
2000_01_22,277.6348862273035,40.18769555516071
2000_01_22,73.56888676692431,29.416002337691943
2000_01_22,230.09638694402602,27.8306561455686
2000_01_22,241.79250912098473,49.30844401148899
2000_01_22,266.6424960004824,84.37265899401322
2000_01_22,255.18653588119534,97.58944773113363
2000_01_22,97.71189241265888,18.044370373295237
2000_01_22,81.43285150218546,18.79686440776238
2000_01_22,264.0309771340704,119.34931449906907
2000_01_22,35.28120779717439,21.590058242669006
2000_01_22,231.72247651183451,35.18202017123936
2000_01_22,218.15722658736905,14.074347752668432
2000_01_22,72.07619217852776,32.177119552367294
2000_01_22,197.51790851019723,9.29507190911156
2000_01_22,294.4689747698799,22.268508242019667
2000_01_22,276.08852815419516,49.062058761662485
2000_01_22,308.377333404619,20.55353677643292
2000_01_22,149.19109654902397,8.603755395025214
2000_01_22,233.803779030462,37.443310963850074
2000_01_22,51.454920826677274,55.79410780105584
2000_01_22,179.5440750383278,7.962900058870246
2000_01_22,202.11387717419143,9.132951637001044
2000_01_22,99.21892613810743,21.478130644077687
2000_01_22,143.64112146447445,8.504683406599296
2000_01_22,41.98721249581667,28.810124969062883
2000_01_22,320.7316810200635,9.981606965370364
2000_01_22,344.01370776090243,9.861076660320645
2000_01_22,182.74079059418258,8.636490157067684
2000_01_22,94.28547273657682,18.9335884835431
2000_01_22,137.7565568715365,8.809105843510661
2000_01_22,146.14288985833932,9.704056306769768
2000_01_22,126.30203944748077,19.737735459523265
2000_01_22,207.1811110854772,9.96622526533737
2000_01_22,172.38528805796898,5.991497447486548
2000_01_22,221.4304086848177,14.057192125766838
2000_01_22,152.8950752414169,10.397619822124087
2000_01_22,18.109143677728177,8.273751970824662
2000_01_22,224.24187703217206,18.740673951957675
2000_01_22,248.9076604941725,92.25411689363811
2000_01_22,346.97200054754956,10.083041871046555
2000_01_22,26.235768713231327,11.367418583403422
2000_01_22,191.66877400036896,10.780463901541117
2000_01_22,292.70141642948585,33.879619706095
2000_01_22,162.66400140672204,10.877896112614232
2000_01_22,1.3322198538696373,9.766047044030566
2000_01_22,315.0,9.815069859258289
2000_01_22,79.93229267639747,18.145064897577686
2000_01_25,66.53078366043852,100.89254630732542
2000_01_25,110.83460044581021,71.26721003341713
2000_01_25,85.12610357779525,88.48530304501782
2000_01_25,98.77997172726582,46.41601421189834
2000_01_25,285.6539227927946,88.15817191777865
2000_01_25,83.05774468838797,99.92004100093571
2000_01_25,80.97374718648376,127.85967431742962
2000_01_25,78.14166119527881,137.23953957214636
2000_01_25,75.42863093868687,74.7178117108561
2000_01_25,50.30732684933119,128.76186898580167
2000_01_25,262.79917055672206,58.70491951732747
2000_01_25,55.24902078375599,87.20158790668727
2000_01_25,69.89130012486584,71.85594041095848
2000_01_25,283.8150253412616,65.1457848530061
2000_01_25,265.7184637649294,59.330878105370665
2000_01_25,258.63019734974193,79.44685838672812
2000_01_25,109.04495454827702,58.48191238365981
2000_01_25,275.02907358178544,49.2135022431978
2000_01_25,250.01689347809997,109.51704761790496
2000_01_25,238.43259978010778,43.65946795879439
2000_01_25,277.4839367481244,56.151639094706184
2000_01_25,227.05699822229664,27.684119014157197
2000_01_25,137.33298230196985,12.3756131294639
2000_01_25,157.83365417791754,8.739598083910938
2000_01_25,189.33705835095014,8.720019546353429
2000_01_25,307.742965959584,40.33870498134867
